Time,iter,,Zmp-ref1,Zmp-FT_1_1,Zmp-FT_1_2,Zmp-FT_1_3,,Zmp-ref3,Zmp-FT_3_1,Zmp-FT_3_2,Zmp-FT_3_3,,Zmp-ref5,Zmp-FT_5_1,Zmp-FT_5_2,Zmp-FT_5_3,,Zmp-ref7,Zmp-FT_7_1,Zmp-FT_7_2,Zmp-FT_7_3,,Zmp-ref9,Zmp-FT_9_1,Zmp-FT_9_2,Zmp-FT_9_3
13.06,433,,0.0099999998,0.01215732,0.00709559,0.00848864,,0.0299999993,0.03097372,0.02690738,0.02685954,,0.0500000007,0.05749208,0.0494858,0.04916033,,0.0700000003,0.0772078,0.08111697,0.07244875,,0.0900000036,0.09375561,0.11781238,0.10520759
13.09,434,,0.0099999998,0.01190289,0.00703685,0.00850612,,0.0299999993,0.03206243,0.02694428,0.02654801,,0.0500000007,0.05784164,0.05076274,0.05053684,,0.0700000003,0.07779775,0.07667091,0.06953101,,0.0900000036,0.09216681,0.11908242,0.10855129
13.12,435,,0.0099999998,0.01149332,0.00698701,0.00859874,,0.0299999993,0.03323387,0.02696198,0.02656489,,0.0500000007,0.05845921,0.05319076,0.05318075,,0.0700000003,0.07757181,0.07445436,0.06850964,,0.0900000036,0.09159897,0.12071215,0.1100532
13.15,436,,0.0099999998,0.01122664,0.00700003,0.00865941,,0.0299999993,0.03437363,0.02714347,0.02676706,,0.0500000007,0.05863956,0.05456096,0.05450263,,0.0700000003,0.07686669,0.07101452,0.06713957,,0.0900000036,0.09100522,0.12123282,0.11190087
13.18,437,,0.0099999998,0.01092318,0.00718161,0.00858787,,0.0299999993,0.03489268,0.02777344,0.02718604,,0.0500000007,0.05804449,0.05686589,0.05679511,,0.0700000003,0.07522437,0.06924762,0.06684117,,0.0900000036,0.09087503,0.12020802,0.11261362
13.21,438,,0.0099999998,0.0107587,0.00728349,0.00861342,,0.0299999993,0.03575411,0.0278726,0.02744265,,0.0500000007,0.05778129,0.05757862,0.05784649,,0.0700000003,0.07427488,0.06666101,0.06713524,,0.0900000036,0.09139173,0.11944526,0.11319426
13.24,439,,0.0099999998,0.01054781,0.00760529,0.00881204,,0.0299999993,0.03603472,0.02848561,0.02818746,,0.0500000007,0.05666836,0.05906567,0.05979272,,0.0700000003,0.07202795,0.06555879,0.06730967,,0.0900000036,0.09172535,0.11669214,0.11308986
13.27,440,,0.0099999998,0.01031642,0.00768137,0.00884711,,0.0299999993,0.03650915,0.02878869,0.02869365,,0.0500000007,0.05603547,0.05963087,0.06032047,,0.0700000003,0.07017158,0.06438619,0.06942543,,0.0900000036,0.09345782,0.11539179,0.11145888
13.3,441,,0.0099999998,0.01018309,0.00794323,0.0088999,,0.0299999993,0.03637169,0.02922915,0.02934843,,0.0500000007,0.05497316,0.06049692,0.06128834,,0.0700000003,0.0692222,0.06440432,0.07040734,,0.0900000036,0.09510904,0.11184299,0.1102204
13.33,442,,0.0099999998,0.01008703,0.0080407,0.00891902,,0.0299999993,0.03614432,0.02950731,0.02978328,,0.0500000007,0.05432992,0.06062243,0.06118706,,0.0700000003,0.06780127,0.06467974,0.07314302,,0.0900000036,0.09605655,0.11037131,0.10740489
13.36,443,,0.0099999998,0.01014791,0.00819553,0.0090978,,0.0299999993,0.03575734,0.02987531,0.03034576,,0.0500000007,0.05343876,0.06033132,0.0612796,,0.0700000003,0.06741337,0.06547461,0.07457564,,0.0900000036,0.09714258,0.10738546,0.10560304
13.39,444,,0.0099999998,0.0102259,0.00824185,0.00907239,,0.0299999993,0.03552596,0.02998041,0.0306024,,0.0500000007,0.05302883,0.06003886,0.0611682,,0.0700000003,0.06684628,0.06765908,0.0771345,,0.0900000036,0.0989567,0.10604723,0.10186706
13.42,445,,0.0099999998,0.01026444,0.00825862,0.00917192,,0.0299999993,0.03468297,0.03027563,0.03094173,,0.0500000007,0.05243583,0.05950555,0.06046394,,0.0700000003,0.06697255,0.06899527,0.07851197,,0.0900000036,0.09949361,0.10331444,0.09994832
13.45,446,,0.0099999998,0.01026447,0.00824201,0.00913488,,0.0299999993,0.03391503,0.03038746,0.03084734,,0.0500000007,0.05225068,0.05903841,0.06023628,,0.0700000003,0.06724057,0.07180922,0.08085401,,0.0900000036,0.10055153,0.10224859,0.09641357
13.48,447,,0.0099999998,0.01047231,0.0082526,0.00906933,,0.0299999993,0.03336928,0.03059355,0.03099121,,0.0500000007,0.05154192,0.05837554,0.05936725,,0.0700000003,0.06828734,0.07355338,0.08147793,,0.0900000036,0.10069969,0.10116012,0.09485596
13.51,448,,0.0099999998,0.01065782,0.00806244,0.00904528,,0.0299999993,0.03278826,0.03071167,0.0309782,,0.0500000007,0.05117635,0.05806851,0.05894512,,0.0700000003,0.06932569,0.07622266,0.08314245,,0.0900000036,0.10068572,0.10090473,0.09207844
13.54,449,,0.0099999998,0.01074607,0.0080011,0.00894877,,0.0299999993,0.03220273,0.0307833,0.03094934,,0.0500000007,0.05096912,0.0575405,0.05821361,,0.0700000003,0.07057733,0.07753003,0.08372802,,0.0900000036,0.10016452,0.10060401,0.09084861
13.57,450,,0.0099999998,0.01085903,0.00799421,0.008821,,0.0299999993,0.03200032,0.03117227,0.03080257,,0.0500000007,0.05074809,0.05715908,0.05775772,,0.0700000003,0.07229214,0.07993928,0.08448076,,0.0900000036,0.09870819,0.10099909,0.089163
13.6,451,,0.0099999998,0.01106143,0.00787584,0.00875719,,0.0299999993,0.03175441,0.03079039,0.03050129,,0.0500000007,0.05033761,0.05676116,0.05710842,,0.0700000003,0.0728095,0.08094005,0.08467166,,0.0900000036,0.09696214,0.10153334,0.088582
13.63,452,,0.0099999998,0.01116053,0.00785064,0.00855865,,0.0299999993,0.03165637,0.03069304,0.0306404,,0.0500000007,0.04995653,0.05639574,0.0569946,,0.0700000003,0.07384979,0.08238868,0.08490226,,0.0900000036,0.09611752,0.10190086,0.08820484
13.66,453,,0.0099999998,0.01125191,0.00786608,0.00850942,,0.0299999993,0.03137381,0.03045128,0.03030071,,0.0500000007,0.04991462,0.0558646,0.0564347,,0.0700000003,0.07417137,0.08259431,0.08523841,,0.0900000036,0.0950474,0.10210373,0.08821128
13.69,454,,0.0099999998,0.01135151,0.00779923,0.00828567,,0.0299999993,0.0310801,0.0302673,0.03012526,,0.0500000007,0.0496821,0.05542381,0.05594236,,0.0700000003,0.07453383,0.08292466,0.085578,,0.0900000036,0.09345625,0.1023391,0.08871507
13.72,455,,0.0099999998,0.01141047,0.00770576,0.00832323,,0.0299999993,0.0311719,0.02978999,0.02985163,,0.0500000007,0.04957923,0.05461172,0.05532345,,0.0700000003,0.07447392,0.08298529,0.08559067,,0.0900000036,0.09282114,0.10213445,0.08908264
13.75,456,,0.0099999998,0.01153714,0.0076697,0.00824131,,0.0299999993,0.0310369,0.02951329,0.02973148,,0.0500000007,0.04999234,0.05436462,0.05492028,,0.0700000003,0.07420708,0.08261043,0.0862875,,0.0900000036,0.09190282,0.10188861,0.09044746
13.78,457,,0.0099999998,0.01166572,0.00768501,0.0082829,,0.0299999993,0.03108162,0.02897195,0.02931712,,0.0500000007,0.0501274,0.0534675,0.05414923,,0.0700000003,0.07368158,0.08229771,0.08656719,,0.0900000036,0.09158374,0.10126036,0.09115274
13.81,458,,0.0099999998,0.01176817,0.00765147,0.00832262,,0.0299999993,0.03110885,0.02865131,0.02903564,,0.0500000007,0.05075987,0.05302369,0.05367094,,0.0700000003,0.07300538,0.08213889,0.08701653,,0.0900000036,0.09157728,0.10053816,0.09259056
13.84,459,,0.0099999998,0.0117092,0.00772076,0.00844448,,0.0299999993,0.03111797,0.02811253,0.02884222,,0.0500000007,0.05109385,0.05209779,0.05295119,,0.0700000003,0.07243911,0.08167561,0.08714668,,0.0900000036,0.09181254,0.09881923,0.09342521
13.87,460,,0.0099999998,0.01172823,0.00769202,0.00850468,,0.0299999993,0.03119001,0.02786313,0.0285705,,0.0500000007,0.0522565,0.0517251,0.05254289,,0.0700000003,0.07165315,0.08150053,0.0870949,,0.0900000036,0.0925234,0.09803782,0.09475745
13.9,461,,0.0099999998,0.01164026,0.00762373,0.00870724,,0.0299999993,0.03131317,0.02761732,0.02841287,,0.0500000007,0.05285499,0.05112106,0.05182835,,0.0700000003,0.07139214,0.08116607,0.08699624,,0.0900000036,0.09406148,0.09665851,0.09531195
13.93,462,,0.0099999998,0.01160046,0.00760365,0.00889001,,0.0299999993,0.03169347,0.02760505,0.028209,,0.0500000007,0.05391894,0.05090569,0.05155984,,0.0700000003,0.07076038,0.08095582,0.08616289,,0.0900000036,0.09499118,0.0957907,0.09633929
13.96,463,,0.0099999998,0.01155933,0.00752429,0.00883602,,0.0299999993,0.03193071,0.02773122,0.02806074,,0.0500000007,0.05451278,0.0507204,0.05143714,,0.0700000003,0.07047251,0.08107442,0.0854807,,0.0900000036,0.09553523,0.09487091,0.0967779
13.99,464,,0.0099999998,0.01141256,0.00761994,0.00903168,,0.0299999993,0.03248111,0.02777599,0.02802161,,0.0500000007,0.05557563,0.05083809,0.0513462,,0.0700000003,0.0706805,0.08062099,0.08394181,,0.0900000036,0.09725005,0.09452781,0.0969507
14.02,465,,0.0099999998,0.01122388,0.00738317,0.00910025,,0.0299999993,0.03273388,0.02820745,0.0282493,,0.0500000007,0.05606639,0.05163348,0.05205446,,0.0700000003,0.0709816,0.08062556,0.08293038,,0.0900000036,0.09776532,0.09469019,0.09704002
14.05,466,,0.0099999998,0.01104875,0.00753496,0.00907703,,0.0299999993,0.03323796,0.0284416,0.02840933,,0.0500000007,0.0567061,0.05216957,0.05242994,,0.0700000003,0.07145357,0.08024929,0.08070097,,0.0900000036,0.09878055,0.09540661,0.09731705
14.08,467,,0.0099999998,0.01077797,0.00753196,0.00907658,,0.0299999993,0.03364582,0.02915311,0.02869101,,0.0500000007,0.056799,0.05334647,0.05342365,,0.0700000003,0.0715694,0.07970618,0.07943622,,0.0900000036,0.09915543,0.09616825,0.09709021
14.11,468,,0.0099999998,0.01062236,0.00762968,0.00899845,,0.0299999993,0.0341768,0.02947864,0.02903411,,0.0500000007,0.05616177,0.05419383,0.05436725,,0.0700000003,0.07196473,0.07897259,0.07713991,,0.0900000036,0.0993562,0.09785669,0.09708448
14.14,469,,0.0099999998,0.01056364,0.00760053,0.00897731,,0.0299999993,0.03442317,0.03009801,0.02950118,,0.0500000007,0.05527727,0.0557512,0.05593491,,0.0700000003,0.07193659,0.07841922,0.07601897,,0.0900000036,0.0991725,0.09934641,0.09720282
14.17,470,,0.0099999998,0.01049324,0.00776176,0.00885579,,0.0299999993,0.03491045,0.03036947,0.02983624,,0.0500000007,0.05433843,0.05654408,0.05666824,,0.0700000003,0.07161053,0.07701275,0.07364811,,0.0900000036,0.09860158,0.10081603,0.0972309
14.2,471,,0.0099999998,0.01042985,0.00793788,0.00877981,,0.0299999993,0.03489698,0.03067599,0.03032476,,0.0500000007,0.05366791,0.05799179,0.05815838,,0.0700000003,0.07153463,0.07633423,0.07281616,,0.0900000036,0.09793588,0.10391824,0.09756639
14.23,472,,0.0099999998,0.01047482,0.00796571,0.00861127,,0.0299999993,0.03485269,0.03077826,0.03052178,,0.0500000007,0.05252841,0.05877342,0.05902561,,0.0700000003,0.0714391,0.07488007,0.07168865,,0.0900000036,0.09675,0.10693043,0.09802849
14.26,473,,0.0099999998,0.01052181,0.00811683,0.00870798,,0.0299999993,0.03475852,0.03093568,0.0307838,,0.0500000007,0.05119467,0.0594892,0.0601465,,0.0700000003,0.07091104,0.07400213,0.07139674,,0.0900000036,0.09620418,0.10814223,0.09844239
14.29,474,,0.0099999998,0.01051402,0.00813712,0.00866655,,0.0299999993,0.03439391,0.03086689,0.03096812,,0.0500000007,0.05081202,0.05982171,0.06049182,,0.0700000003,0.07086114,0.07232617,0.07113447,,0.0900000036,0.09490546,0.11101498,0.09977216
14.32,475,,0.0099999998,0.01063945,0.00826412,0.00877439,,0.0299999993,0.03432784,0.03071792,0.03101814,,0.0500000007,0.05010834,0.06000945,0.06087045,,0.0700000003,0.07080372,0.07165044,0.07146502,,0.0900000036,0.09437174,0.11178848,0.10035746
14.35,476,,0.0099999998,0.01073759,0.0080647,0.0086753,,0.0299999993,0.03369083,0.0303996,0.03105683,,0.0500000007,0.05006537,0.0598155,0.060637,,0.0700000003,0.07090592,0.07072337,0.07265759,,0.0900000036,0.09349514,0.11329702,0.10148855
14.38,477,,0.0099999998,0.01086559,0.00809417,0.00875763,,0.0299999993,0.03347253,0.03006506,0.03062635,,0.0500000007,0.04993754,0.0590621,0.059963,,0.0700000003,0.07092714,0.0703918,0.07360524,,0.0900000036,0.09310359,0.11347479,0.10204932
14.41,478,,0.0099999998,0.01100056,0.00802954,0.00869093,,0.0299999993,0.03297815,0.02986572,0.03033842,,0.0500000007,0.04994231,0.05847133,0.05956303,,0.0700000003,0.07150618,0.07006454,0.0756902,,0.0900000036,0.09300894,0.11359854,0.10297921
14.44,479,,0.0099999998,0.01112268,0.00788897,0.00862733,,0.0299999993,0.03269693,0.02942881,0.02985996,,0.0500000007,0.05048218,0.05730345,0.05848867,,0.0700000003,0.07181396,0.07032414,0.0770977,,0.0900000036,0.0931846,0.11343038,0.10337356
14.47,480,,0.0099999998,0.01117384,0.00780631,0.00869995,,0.0299999993,0.03221606,0.02922005,0.0297486,,0.0500000007,0.05078721,0.05668122,0.05779456,,0.0700000003,0.07237247,0.07111651,0.0795173,,0.0900000036,0.09358903,0.1119474,0.10356379
14.5,481,,0.0099999998,0.0112763,0.00774388,0.00871733,,0.0299999993,0.03213894,0.02896593,0.02926419,,0.0500000007,0.05144226,0.0552153,0.05629478,,0.0700000003,0.07279576,0.07166155,0.08063798,,0.0900000036,0.09413686,0.11077869,0.10341247
14.53,482,,0.0099999998,0.0113946,0.00762555,0.00855877,,0.0299999993,0.03185264,0.02877351,0.02897125,,0.0500000007,0.05189397,0.05467654,0.05563345,,0.0700000003,0.07302126,0.07334819,0.08288036,,0.0900000036,0.09500451,0.10830282,0.10270987
14.56,483,,0.0099999998,0.01140682,0.00757696,0.00860529,,0.0299999993,0.03184681,0.02853193,0.02870081,,0.0500000007,0.05247738,0.0537867,0.05438227,,0.0700000003,0.07294717,0.07427509,0.08398601,,0.0900000036,0.09549204,0.10695209,0.10234939
14.59,484,,0.0099999998,0.01142213,0.00750422,0.00863439,,0.0299999993,0.03171545,0.02858016,0.02852286,,0.0500000007,0.05280504,0.05344027,0.05408183,,0.0700000003,0.07311361,0.07645125,0.08561795,,0.0900000036,0.09640561,0.10441484,0.10078237
14.62,485,,0.0099999998,0.01144851,0.00740346,0.00871693,,0.0299999993,0.03160642,0.02861152,0.02847502,,0.0500000007,0.05343813,0.05282601,0.05339925,,0.0700000003,0.07272699,0.0775331,0.08601991,,0.0900000036,0.09701522,0.10311581,0.10002507
14.65,486,,0.0099999998,0.01147657,0.00740625,0.00860595,,0.0299999993,0.03181271,0.02856282,0.02836029,,0.0500000007,0.05372508,0.05260163,0.05323651,,0.0700000003,0.07252387,0.07975892,0.0866996,,0.0900000036,0.09760176,0.10109226,0.09792807
14.68,487,,0.0099999998,0.01142946,0.00741053,0.00874221,,0.0299999993,0.03184911,0.02873682,0.02861788,,0.0500000007,0.05392648,0.05276392,0.05307381,,0.0700000003,0.07193489,0.08067004,0.08669747,,0.0900000036,0.0978296,0.10004131,0.09588917
14.71,488,,0.0099999998,0.01147525,0.00750158,0.00880581,,0.0299999993,0.03196499,0.02873595,0.02867533,,0.0500000007,0.05410174,0.05276861,0.05311736,,0.0700000003,0.07177848,0.08213037,0.08655348,,0.0900000036,0.09785793,0.09872869,0.09492651
14.74,489,,0.0099999998,0.0115055,0.00757349,0.00884688,,0.0299999993,0.03202318,0.02884595,0.02889285,,0.0500000007,0.05396725,0.05318539,0.05350901,,0.0700000003,0.07092994,0.08276302,0.0862334,,0.0900000036,0.09782548,0.09839521,0.09393249
14.77,490,,0.0099999998,0.01143638,0.00757939,0.00888484,,0.0299999993,0.0321567,0.02908021,0.02902515,,0.0500000007,0.05413546,0.05335395,0.05349025,,0.0700000003,0.07070151,0.08352426,0.08534708,,0.0900000036,0.09735934,0.09790446,0.09226804
14.8,491,,0.0099999998,0.01129371,0.00770805,0.00891695,,0.0299999993,0.03214372,0.02922849,0.02946064,,0.0500000007,0.05398753,0.05390349,0.05421138,,0.0700000003,0.07020669,0.08338499,0.08486329,,0.0900000036,0.09699494,0.09783542,0.0914323
14.83,492,,0.0099999998,0.01134192,0.00778481,0.00893845,,0.0299999993,0.03243974,0.0292586,0.02952941,,0.0500000007,0.05393169,0.05407778,0.05456141,,0.0700000003,0.06996284,0.08342674,0.08350128,,0.0900000036,0.09624837,0.0982852,0.09052199
14.86,493,,0.0099999998,0.01135198,0.00789553,0.00903123,,0.0299999993,0.03257374,0.02957264,0.02972281,,0.0500000007,0.05390525,0.05470734,0.05515866,,0.0700000003,0.07012419,0.08321778,0.08277736,,0.0900000036,0.09586017,0.0985803,0.09031706
14.89,494,,0.0099999998,0.01111396,0.00790752,0.00904788,,0.0299999993,0.03278006,0.02969737,0.02984388,,0.0500000007,0.05362464,0.05498863,0.05559716,,0.0700000003,0.07017413,0.08213629,0.08162683,,0.0900000036,0.09472259,0.0992211,0.09030967
14.92,495,,0.0099999998,0.01113304,0.00795946,0.00902849,,0.0299999993,0.0329226,0.02974186,0.03000071,,0.0500000007,0.05366299,0.05533688,0.05588816,,0.0700000003,0.07052548,0.08135939,0.08098897,,0.0900000036,0.09455509,0.09977132,0.09043606
14.95,496,,0.0099999998,0.01096332,0.00787044,0.00899216,,0.0299999993,0.03309682,0.02995087,0.03008774,,0.0500000007,0.05345077,0.05529568,0.05603242,,0.0700000003,0.07142883,0.08005544,0.08010755,,0.0900000036,0.09416342,0.10068701,0.09121711
14.98,497,,0.0099999998,0.01089537,0.00791303,0.00882837,,0.0299999993,0.03332127,0.03001158,0.03010698,,0.0500000007,0.05349599,0.05567842,0.05626596,,0.0700000003,0.07152329,0.07926588,0.07952289,,0.0900000036,0.09414628,0.10118435,0.09199045
15.01,498,,0.0099999998,0.01090101,0.0079247,0.00877266,,0.0299999993,0.03355715,0.03008448,0.03005789,,0.0500000007,0.05332404,0.05559205,0.05628858,,0.0700000003,0.07210787,0.07769323,0.07878682,,0.0900000036,0.09388896,0.10171363,0.09334747
15.04,499,,0.0099999998,0.01075232,0.00785556,0.00872198,,0.0299999993,0.03365614,0.03014057,0.0301137,,0.0500000007,0.05323277,0.0558278,0.05655738,,0.0700000003,0.07284985,0.07704835,0.07879011,,0.0900000036,0.09398169,0.10214277,0.09428463
15.07,500,,0.0099999998,0.01068974,0.00779703,0.00864813,,0.0299999993,0.03390895,0.03013839,0.03015682,,0.0500000007,0.05277497,0.05604897,0.05653428,,0.0700000003,0.07315592,0.07572494,0.07817334,,0.0900000036,0.09472398,0.10243466,0.09594104
15.1,501,,0.0099999998,0.01072271,0.00778806,0.00857984,,0.0299999993,0.03398287,0.03018198,0.03008176,,0.0500000007,0.05261681,0.05612228,0.05665945,,0.0700000003,0.07303336,0.07512528,0.07791498,,0.0900000036,0.09470559,0.10217494,0.09689754
15.13,502,,0.0099999998,0.01067738,0.00774526,0.00844531,,0.0299999993,0.03400472,0.03001882,0.0299454,,0.0500000007,0.05221107,0.05631707,0.05687024,,0.0700000003,0.07303863,0.07426514,0.07748807,,0.0900000036,0.09545584,0.10226209,0.09863853
15.16,503,,0.0099999998,0.01071547,0.00780666,0.00855371,,0.0299999993,0.03387572,0.03001017,0.02979695,,0.0500000007,0.05208616,0.05646808,0.05724239,,0.0700000003,0.07273026,0.07428265,0.07756201,,0.0900000036,0.09570871,0.10210977,0.09917186
15.2,504,,0.0099999998,0.01070504,0.00773764,0.00853856,,0.0299999993,0.03382399,0.02979347,0.02978906,,0.0500000007,0.05179001,0.05672865,0.05708485,,0.0700000003,0.07253038,0.07407428,0.07715514,,0.0900000036,0.09642091,0.10173735,0.10035206
15.22,505,,0.0099999998,0.01075738,0.0077992,0.00867585,,0.0299999993,0.03371636,0.02948803,0.0296385,,0.0500000007,0.05149268,0.05688811,0.05732053,,0.0700000003,0.07184687,0.07383265,0.07679511,,0.0900000036,0.09668721,0.10165404,0.1009087
15.25,506,,0.0099999998,0.01087578,0.00765779,0.00859882,,0.0299999993,0.03353818,0.02949186,0.02960707,,0.0500000007,0.05140262,0.05698496,0.05728374,,0.0700000003,0.07139896,0.07423093,0.07673508,,0.0900000036,0.09706356,0.10166535,0.10148934
15.29,507,,0.0099999998,0.01089246,0.00784799,0.00869088,,0.0299999993,0.03327751,0.02911021,0.02942267,,0.0500000007,0.0512756,0.0568555,0.0571541,,0.0700000003,0.07105262,0.07439401,0.07673924,,0.0900000036,0.09731108,0.10152473,0.10154727
15.32,508,,0.0099999998,0.01109168,0.00772697,0.00875569,,0.0299999993,0.03293152,0.02887397,0.02921523,,0.0500000007,0.0515592,0.05670797,0.05724919,,0.0700000003,0.07066736,0.07465649,0.07692418,,0.0900000036,0.09708979,0.10230753,0.10148513
15.34,509,,0.0099999998,0.01110003,0.00766637,0.00888975,,0.0299999993,0.03271551,0.02878453,0.02923266,,0.0500000007,0.05135214,0.0564548,0.05722395,,0.0700000003,0.07077345,0.07488801,0.07705329,,0.0900000036,0.09697757,0.10257047,0.10126697
15.39,510,,0.0099999998,0.01124336,0.00768315,0.00887334,,0.0299999993,0.03246407,0.02872728,0.02913337,,0.0500000007,0.0520151,0.05619148,0.05671831,,0.0700000003,0.07067265,0.07533806,0.07747643,,0.0900000036,0.0962852,0.103449,0.10046246
15.4,511,,0.0099999998,0.01127005,0.00765629,0.00887071,,0.0299999993,0.03229808,0.02864172,0.02899118,,0.0500000007,0.05207126,0.05578617,0.05636611,,0.0700000003,0.07051884,0.07543749,0.07783743,,0.0900000036,0.09647753,0.10391253,0.10041893
15.44,512,,0.0099999998,0.01126754,0.0077944,0.00878481,,0.0299999993,0.03217371,0.02868636,0.02896222,,0.0500000007,0.05269202,0.05547178,0.05613731,,0.0700000003,0.07075359,0.07611083,0.078452,,0.0900000036,0.09558674,0.10500112,0.09948446
15.46,513,,0.0099999998,0.01134636,0.00761394,0.00890651,,0.0299999993,0.03209186,0.02867791,0.02897985,,0.0500000007,0.0530279,0.0547126,0.05563256,,0.0700000003,0.07091228,0.07604235,0.07897364,,0.0900000036,0.09529754,0.10555387,0.09891612
15.49,514,,0.0099999998,0.01140688,0.00764468,0.00893299,,0.0299999993,0.03199574,0.0288863,0.02899214,,0.0500000007,0.05353017,0.05446194,0.05489991,,0.0700000003,0.07126053,0.07638613,0.07997242,,0.0900000036,0.09469855,0.10651864,0.09823681
15.53,515,,0.0099999998,0.01140981,0.00759779,0.00889126,,0.0299999993,0.03196718,0.02908377,0.02912841,,0.0500000007,0.0537523,0.0539108,0.05464573,,0.0700000003,0.0714618,0.07664425,0.08071678,,0.0900000036,0.09476124,0.10695025,0.09765292
15.56,516,,0.0099999998,0.01129934,0.00762344,0.00893423,,0.0299999993,0.03206188,0.02931338,0.02916732,,0.0500000007,0.05426659,0.05373394,0.05427068,,0.0700000003,0.07175308,0.07694802,0.08194222,,0.0900000036,0.09449287,0.10750401,0.09737512
15.59,517,,0.0099999998,0.0113857,0.00760202,0.0088727,,0.0299999993,0.03216062,0.02957137,0.02926082,,0.0500000007,0.0543342,0.05348619,0.05410768,,0.0700000003,0.07209245,0.07733713,0.08225651,,0.0900000036,0.09430721,0.10758077,0.09698196
15.61,518,,0.0099999998,0.01129671,0.00750416,0.00886166,,0.0299999993,0.03237791,0.02970416,0.02952467,,0.0500000007,0.05448738,0.05320352,0.05378948,,0.0700000003,0.07207372,0.0776598,0.08346354,,0.0900000036,0.09470154,0.10752526,0.09667327
15.65,519,,0.0099999998,0.01122126,0.0076665,0.00882633,,0.0299999993,0.0325462,0.02984421,0.029776,,0.0500000007,0.05421749,0.05350226,0.05387013,,0.0700000003,0.07216581,0.07802366,0.08356999,,0.0900000036,0.0950969,0.10714708,0.09667911
15.67,520,,0.0099999998,0.01124462,0.00773678,0.00872836,,0.0299999993,0.03268494,0.03005266,0.02995496,,0.0500000007,0.05408021,0.05364763,0.05425859,,0.0700000003,0.07218874,0.07845587,0.08441009,,0.0900000036,0.09583647,0.10627136,0.09646783
15.71,521,,0.0099999998,0.01114431,0.00777484,0.00888208,,0.0299999993,0.03282586,0.0301069,0.03006412,,0.0500000007,0.05389289,0.05416438,0.05440342,,0.0700000003,0.07220558,0.07880317,0.08447888,,0.0900000036,0.0962185,0.10570034,0.09658287
15.74,522,,0.0099999998,0.01104625,0.00772228,0.0087713,,0.0299999993,0.03303087,0.03011555,0.03014042,,0.0500000007,0.0534706,0.05451557,0.05511825,,0.0700000003,0.07213305,0.0792244,0.0844911,,0.0900000036,0.09643783,0.10414949,0.09650063
15.77,523,,0.0099999998,0.01110541,0.00783518,0.00888495,,0.0299999993,0.03318885,0.03013453,0.03029823,,0.0500000007,0.05331235,0.05501024,0.05534512,,0.0700000003,0.07194971,0.07958465,0.0843342,,0.0900000036,0.09674354,0.10372378,0.09649464
15.81,524,,0.0099999998,0.01103934,0.00786447,0.00880191,,0.0299999993,0.03326757,0.03004429,0.03027246,,0.0500000007,0.05267549,0.05574237,0.0560225,,0.0700000003,0.07162175,0.07999185,0.08344402,,0.0900000036,0.09665448,0.10218638,0.09629032
15.82,525,,0.0099999998,0.01102692,0.00766431,0.00876532,,0.0299999993,0.03334587,0.02984644,0.0301948,,0.0500000007,0.05250678,0.05605786,0.05645762,,0.0700000003,0.0713873,0.08006552,0.08307083,,0.0900000036,0.09670264,0.10141286,0.09640402
15.87,526,,0.0099999998,0.01093188,0.00777197,0.00873357,,0.0299999993,0.03341766,0.02972317,0.03007865,,0.0500000007,0.05215326,0.05640917,0.05705902,,0.0700000003,0.0712982,0.08022901,0.08199295,,0.0900000036,0.09633092,0.10010974,0.09611773
15.9,527,,0.0099999998,0.01103748,0.00777635,0.00864819,,0.0299999993,0.03329779,0.02961081,0.0299206,,0.0500000007,0.05197383,0.05678254,0.05706307,,0.0700000003,0.0713667,0.08006985,0.08120406,,0.0900000036,0.09619782,0.0997394,0.09567989
15.92,528,,0.0099999998,0.01094387,0.0078201,0.00874236,,0.0299999993,0.03339366,0.02947916,0.02988699,,0.0500000007,0.05194034,0.05677878,0.05744352,,0.0700000003,0.07120436,0.07964779,0.0801188,,0.0900000036,0.09571015,0.0987599,0.09550971
15.95,529,,0.0099999998,0.01098538,0.00773687,0.00864274,,0.0299999993,0.03344049,0.0292948,0.02940283,,0.0500000007,0.05175797,0.05682762,0.05753422,,0.0700000003,0.07118287,0.07932389,0.07934938,,0.0900000036,0.09545649,0.09845777,0.09538826
15.98,530,,0.0099999998,0.01088658,0.00766683,0.0086364,,0.0299999993,0.03335253,0.02918157,0.02944419,,0.0500000007,0.05179689,0.05670669,0.05739997,,0.0700000003,0.07137088,0.07869343,0.07827283,,0.0900000036,0.09519901,0.09873363,0.0949875
16.01,531,,0.0099999998,0.01088086,0.00777032,0.00870182,,0.0299999993,0.03333067,0.0291422,0.02915638,,0.0500000007,0.05211668,0.0565063,0.05751412,,0.0700000003,0.07161867,0.0781333,0.07792939,,0.0900000036,0.0948751,0.0988238,0.09487654
16.04,532,,0.0099999998,0.01084447,0.00767188,0.00862798,,0.0299999993,0.03333354,0.0290241,0.02915614,,0.0500000007,0.05233271,0.05620966,0.0570637,,0.0700000003,0.07156215,0.07713814,0.07721631,,0.0900000036,0.0947114,0.09940569,0.09466512
16.07,533,,0.0099999998,0.01085334,0.00764821,0.00867662,,0.0299999993,0.03321257,0.0289968,0.02888577,,0.0500000007,0.05230732,0.05594235,0.05670754,,0.0700000003,0.07176274,0.07678367,0.07671877,,0.0900000036,0.09477945,0.09982742,0.09459258
